gender,speed,volume,pitch,english,prompt_class_num,prompt_class_num_normal,prompt_class_num_place,question
gender_male,speed_normal,volume_high,pitch_normal,Booming and resonant speech style,0-0-2-0,N-N-2-N,,I need a voice that is bellowing in volume.
gender_male,speed_normal,volume_high,pitch_normal,Thundering delivery,0-0-2-0,N-N-2-N,,I need a voice that is bellowing in volume.
gender_male,speed_normal,volume_high,pitch_normal,Powerful and projecting vocal presence,0-0-2-0,N-N-2-N,,I need a voice that is bellowing in volume.
gender_male,speed_normal,volume_high,pitch_normal,Commanding and authoritative tone,0-0-2-0,N-N-2-N,,I need a voice that is bellowing in volume.
gender_male,speed_normal,volume_high,pitch_normal,Dynamically amplified voice,0-0-2-0,N-N-2-N,,I need a voice that is bellowing in volume.
gender_male,speed_fast,volume_low,pitch_normal,Confident pitch with a hint of nerves and masculine undertones.,0-2-1-0,0-2-1-0,,Nervousness tempered by a balanced pitch and masculine quality.
gender_male,speed_fast,volume_low,pitch_normal,Masculine inflected delivery with controlled nerves and a balanced tone.,0-2-1-0,0-2-1-0,,Nervousness tempered by a balanced pitch and masculine quality.
gender_male,speed_fast,volume_low,pitch_normal,A well-controlled pitch with masculine undertones and a touch of nervousness.,0-2-1-0,0-2-1-0,,Nervousness tempered by a balanced pitch and masculine quality.
gender_male,speed_fast,volume_low,pitch_normal,Masculine intonation with controlled nerves and a balanced delivery.,0-2-1-0,0-2-1-0,,Nervousness tempered by a balanced pitch and masculine quality.
gender_male,speed_fast,volume_low,pitch_normal,"A measured, masculine pitch with a tempered nervous quality.",0-2-1-0,0-2-1-0,,Nervousness tempered by a balanced pitch and masculine quality.
gender_male,speed_fast,volume_high,pitch_normal,Rapid gender-specific communication with assertive clarity.,0-2-2-0,0-2-2-N,,Clear and assertive communication delivered in a gender-specific and rapid manner. Booming and resonant speech style
gender_male,speed_fast,volume_high,pitch_normal,A booming resonant style of speech.,0-2-2-0,0-2-2-N,,Clear and assertive communication delivered in a gender-specific and rapid manner. Booming and resonant speech style
gender_male,speed_fast,volume_high,pitch_normal,Clear and assertive gender-specific delivery with speed.,0-2-2-0,0-2-2-N,,Clear and assertive communication delivered in a gender-specific and rapid manner. Booming and resonant speech style
gender_male,speed_fast,volume_high,pitch_normal,Rapid and assertive gender-specific speech with clarity.,0-2-2-0,0-2-2-N,,Clear and assertive communication delivered in a gender-specific and rapid manner. Booming and resonant speech style
gender_male,speed_fast,volume_high,pitch_normal,An assertive and resonant style of communication.,0-2-2-0,0-2-2-N,,Clear and assertive communication delivered in a gender-specific and rapid manner. Booming and resonant speech style
gender_male,speed_normal,volume_low,pitch_low,Varying volume and an attempt at a gentle voice characterized the languorous speech.,0-0-1-1,0-N-1-1,,The speech had both a changing volume and a desire for a nephew-like voice. Seeking languid style of speech.
gender_male,speed_normal,volume_low,pitch_low,"The speech aimed for a lethargic tone, alternating between soft and loud.",0-0-1-1,0-N-1-1,,The speech had both a changing volume and a desire for a nephew-like voice. Seeking languid style of speech.
gender_male,speed_normal,volume_low,pitch_low,A languid style of speech included a fluctuating volume and an implied nephew-like tone.,0-0-1-1,0-N-1-1,,The speech had both a changing volume and a desire for a nephew-like voice. Seeking languid style of speech.
gender_male,speed_normal,volume_low,pitch_low,"The desire for a calm, nephew-like voice and the use of changing volume defined the speech's languor.",0-0-1-1,0-N-1-1,,The speech had both a changing volume and a desire for a nephew-like voice. Seeking languid style of speech.
gender_male,speed_normal,volume_low,pitch_low,"The languorous speech featured a desire for a relaxed, gentle voice and fluctuations in volume.",0-0-1-1,0-N-1-1,,The speech had both a changing volume and a desire for a nephew-like voice. Seeking languid style of speech.
gender_female,speed_normal,volume_high,pitch_high,Empowering women's speech with bold and assertive patterns.,1-0-2-2,1-N-2-2,,Striving for a bold and assertive speech pattern for female conversation.
gender_female,speed_normal,volume_high,pitch_high,Promoting bold and confident female conversation through speech.,1-0-2-2,1-N-2-2,,Striving for a bold and assertive speech pattern for female conversation.
gender_female,speed_normal,volume_high,pitch_high,Encouraging assertive speech patterns for women's conversation.,1-0-2-2,1-N-2-2,,Striving for a bold and assertive speech pattern for female conversation.
gender_female,speed_normal,volume_high,pitch_high,Fostering boldness and confidence in female speech communication.,1-0-2-2,1-N-2-2,,Striving for a bold and assertive speech pattern for female conversation.
gender_female,speed_normal,volume_high,pitch_high,Developing a strong and assertive speech style for women's conversation.,1-0-2-2,1-N-2-2,,Striving for a bold and assertive speech pattern for female conversation.
gender_female,speed_slow,volume_normal,pitch_high,"Slow, grating, and specific vocal style required.",1-1-0-2,1-1-N-2,,I require a voice that speaks at a sluggishly pace. Aspiring to a grating vocal style. Mother-in-law specified tone is essential for this project.
gender_female,speed_slow,volume_normal,pitch_high,Mother-in-law's specified tone demands a sluggish and grating style.,1-1-0-2,1-1-N-2,,I require a voice that speaks at a sluggishly pace. Aspiring to a grating vocal style. Mother-in-law specified tone is essential for this project.
gender_female,speed_slow,volume_normal,pitch_high,"A particular vocal style, slow and grating, dictated by mother-in-law's requirements.",1-1-0-2,1-1-N-2,,I require a voice that speaks at a sluggishly pace. Aspiring to a grating vocal style. Mother-in-law specified tone is essential for this project.
gender_female,speed_slow,volume_normal,pitch_high,Seeking a sluggish and grating voice as per mother-in-law's specified tone.,1-1-0-2,1-1-N-2,,I require a voice that speaks at a sluggishly pace. Aspiring to a grating vocal style. Mother-in-law specified tone is essential for this project.
gender_female,speed_slow,volume_normal,pitch_high,"Mother-in-law's tone demands a grating, slow-paced vocal style.",1-1-0-2,1-1-N-2,,I require a voice that speaks at a sluggishly pace. Aspiring to a grating vocal style. Mother-in-law specified tone is essential for this project.
gender_female,speed_slow,volume_high,pitch_low,"Gender-appropriate, limping, loud, and languorous speech reminiscent of a ma'am-like tone sought.",1-1-2-1,1-1-2-1,,"Seeking a ma'am-like voice with a gender-appropriate, limping, loud, and languorous tempo."
gender_female,speed_slow,volume_high,pitch_low,"A style of speech sought which mimics a ma'am-like voice and incorporates a gender-appropriate, limping, loud, and languorous tempo.",1-1-2-1,1-1-2-1,,"Seeking a ma'am-like voice with a gender-appropriate, limping, loud, and languorous tempo."
gender_female,speed_slow,volume_high,pitch_low,"The desired style of speech is characterized by a ma'am-like tone and features a gender-appropriate, limping, loud, and languorous tempo.",1-1-2-1,1-1-2-1,,"Seeking a ma'am-like voice with a gender-appropriate, limping, loud, and languorous tempo."
gender_female,speed_slow,volume_high,pitch_low,"A style of speech incorporating a ma'am-like tone and a gender-appropriate, limping, loud, and languorous tempo sought.",1-1-2-1,1-1-2-1,,"Seeking a ma'am-like voice with a gender-appropriate, limping, loud, and languorous tempo."
gender_female,speed_slow,volume_high,pitch_low,"A sought-after style of speech features a ma'am-like tone and includes a gender-appropriate, limping, loud, and languorous tempo.",1-1-2-1,1-1-2-1,,"Seeking a ma'am-like voice with a gender-appropriate, limping, loud, and languorous tempo."
gender_female,speed_slow,volume_low,pitch_normal,Tender and cautious speech.,1-1-1-0,1-1-1-N,,Careful yet affectionate language.
gender_female,speed_slow,volume_low,pitch_normal,Lovingly measured wording.,1-1-1-0,1-1-1-N,,Careful yet affectionate language.
gender_female,speed_slow,volume_low,pitch_normal,Gentle and thoughtful expression.,1-1-1-0,1-1-1-N,,Careful yet affectionate language.
gender_female,speed_slow,volume_low,pitch_normal,"Deliberate, caring communication.",1-1-1-0,1-1-1-N,,Careful yet affectionate language.
gender_female,speed_slow,volume_low,pitch_normal,Attentive and warm verbiage.,1-1-1-0,1-1-1-N,,Careful yet affectionate language.
gender_female,speed_slow,volume_low,pitch_high,Careful yet firm speech needed for successful mother-in-law communication.,1-1-1-2,1-1-1-2,,A distinctive and harsh voice is necessary in this project for successful mother-in-law communication. The lecturer spoke with careful consideration. The volume of the speaker's voice was gentle.
gender_female,speed_slow,volume_low,pitch_high,Deliberate lecturer delivered soft-spoken words.,1-1-1-2,1-1-1-2,,A distinctive and harsh voice is necessary in this project for successful mother-in-law communication. The lecturer spoke with careful consideration. The volume of the speaker's voice was gentle.
gender_female,speed_slow,volume_low,pitch_high,Gentle volume used while conveying important message.,1-1-1-2,1-1-1-2,,A distinctive and harsh voice is necessary in this project for successful mother-in-law communication. The lecturer spoke with careful consideration. The volume of the speaker's voice was gentle.
gender_female,speed_slow,volume_low,pitch_high,Considerate speaker employs uniquely harsh tone when communicating with mother-in-law.,1-1-1-2,1-1-1-2,,A distinctive and harsh voice is necessary in this project for successful mother-in-law communication. The lecturer spoke with careful consideration. The volume of the speaker's voice was gentle.
gender_female,speed_slow,volume_low,pitch_high,Soft-spoken lecturer delivers message with firmness for successful communication.,1-1-1-2,1-1-1-2,,A distinctive and harsh voice is necessary in this project for successful mother-in-law communication. The lecturer spoke with careful consideration. The volume of the speaker's voice was gentle.
gender_female,speed_normal,volume_low,pitch_normal,Meekly spoken distinct mother-in-law voice required.,1-0-1-0,1-N-1-N,,This project necessitates a distinct voice for mother-in-law speech. The speaker's volume was meek.
gender_female,speed_normal,volume_low,pitch_normal,Project calls for distinctive yet meek mother-in-law speech.,1-0-1-0,1-N-1-N,,This project necessitates a distinct voice for mother-in-law speech. The speaker's volume was meek.
gender_female,speed_normal,volume_low,pitch_normal,"Unique mother-in-law voice needed, spoken meekly.",1-0-1-0,1-N-1-N,,This project necessitates a distinct voice for mother-in-law speech. The speaker's volume was meek.
gender_female,speed_normal,volume_low,pitch_normal,Meek volume required for singular mother-in-law speech.,1-0-1-0,1-N-1-N,,This project necessitates a distinct voice for mother-in-law speech. The speaker's volume was meek.
gender_female,speed_normal,volume_low,pitch_normal,Combination of distinct mother-in-law voice with meek volume required.,1-0-1-0,1-N-1-N,,This project necessitates a distinct voice for mother-in-law speech. The speaker's volume was meek.
gender_male,speed_slow,volume_low,pitch_normal,Uninspiring gender-aligned speech,0-1-1-0,0-1-1-N,,Gender-aligned voice generation. Lackluster delivery style.
gender_male,speed_slow,volume_low,pitch_normal,Monotonous gender-specific delivery,0-1-1-0,0-1-1-N,,Gender-aligned voice generation. Lackluster delivery style.
gender_male,speed_slow,volume_low,pitch_normal,Gender-biased lackluster articulation,0-1-1-0,0-1-1-N,,Gender-aligned voice generation. Lackluster delivery style.
gender_male,speed_slow,volume_low,pitch_normal,Unengaging voice generation with gender bias,0-1-1-0,0-1-1-N,,Gender-aligned voice generation. Lackluster delivery style.
gender_male,speed_slow,volume_low,pitch_normal,Absentminded gender-tied speaking style,0-1-1-0,0-1-1-N,,Gender-aligned voice generation. Lackluster delivery style.
gender_male,speed_normal,volume_high,pitch_low,Customized booming and resonant speech style with a mellow pitch and steady rhythm.,0-0-2-1,0-0-2-1,,Voice customization for gender. Booming and resonant speech style Desiring a mellow pitch and steady rhythm in speech.
gender_male,speed_normal,volume_high,pitch_low,Gender-customized speech style with a booming yet mellow pitch and steady rhythm.,0-0-2-1,0-0-2-1,,Voice customization for gender. Booming and resonant speech style Desiring a mellow pitch and steady rhythm in speech.
gender_male,speed_normal,volume_high,pitch_low,Mellow and steady speech style with voice customization for gender and booming resonance.,0-0-2-1,0-0-2-1,,Voice customization for gender. Booming and resonant speech style Desiring a mellow pitch and steady rhythm in speech.
